cp,K,T,m,mid,mid1,price0_pde,price1_pde,delta0_pde,price0_bsm,price1_bsm,delta0_bsm,pnl_pde,pnl_bsm,T_bucket,m_bucket
P,6705.0,0.01643835616438356,1.0041239725328353,48.0,24.45,50.83011630581402,70.03336674442652,-0.7301277005137551,256.17095663843156,222.97453407710782,-0.49916975883691306,-6.94689609031737,-12.198879684048707,1.0-2.0%,1.00-1.02
C,6710.0,0.01643835616438356,1.0048727599843883,17.35,26.55,20.71738938589496,72.85785229893588,0.2539029731419569,247.29515245179437,236.78758002539917,0.4991853186943647,3.4262463907519543,-2.151474147109745,1.0-2.0%,1.00-1.02
P,6710.0,0.01643835616438356,1.0048727599843883,51.0,26.45,53.308649631084016,72.75788603014739,-0.7460970268580371,279.8328270187403,244.78472898150767,-0.49917040525908457,-7.583753609248401,-13.198864984408527,1.0-2.0%,1.00-1.02
C,6715.0,0.01643835616438356,1.0056215474359416,15.45,23.65,18.270388986105115,68.16769305072602,0.2283485778458494,0.0,0.0,0.0,3.0073533397854337,8.2,1.0-2.0%,1.00-1.02
P,6715.0,0.01643835616438356,1.0056215474359416,54.0,28.55,55.86988414950956,73.06854647920585,-0.7716514221541431,301.9409082699558,265.1819455085597,-0.4991709181948529,-7.902646660214955,-14.098853320249153,1.0-2.0%,1.00-1.02
C,6720.0,0.01643835616438356,1.0063703348874948,13.65,20.95,16.07356765306241,67.56039349947002,0.20149080475313108,0.0,0.0,0.0,2.718099099913842,7.299999999999999,1.0-2.0%,1.00-1.02
P,6720.0,0.01643835616438356,1.0063703348874948,57.0,30.8,58.681297734682545,77.46206662521381,-0.7985091952468129,322.79847889733037,284.4417537573081,-0.4991713375273475,-8.04190090008765,-14.848843784628226,1.0-2.0%,1.00-1.02
C,6725.0,0.01643835616438356,1.0071191223390479,12.05,18.4,13.917655626557776,73.43036598918508,0.1822977208535385,0.0,0.0,0.0,2.204549827790572,6.349999999999998,1.0-2.0%,1.00-1.02
P,6725.0,0.01643835616438356,1.0071191223390479,60.3,33.5,61.53362062639317,88.332858812196,-0.8177022791464008,342.6215976325143,302.76056239849913,-0.4991716890444193,-8.20545017221102,-15.448835791130012,1.0-2.0%,1.00-1.02
C,6730.0,0.01643835616438356,1.0078679097906011,10.5,16.05,11.835835796276937,69.51698322898305,0.16114539947379788,0.0,0.0,0.0,1.885553615965872,5.550000000000001,1.0-2.0%,1.00-1.02
P,6730.0,0.01643835616438356,1.0078679097906011,63.0,36.15,64.46003571432843,89.42029574925783,-0.8388546005262114,361.57063649867496,320.28420760425297,-0.49917198898816856,-7.774446384034135,-15.498828970409157,1.0-2.0%,1.00-1.02
C,6735.0,0.01643835616438356,1.0086166972421544,9.2,13.95,9.926416874989336,64.637603972055,0.13723700982698742,0.0,0.0,0.0,1.6292303965343362,4.75,1.0-2.0%,1.00-1.02
P,6735.0,0.01643835616438356,1.0086166972421544,66.0,39.0,67.55885171125631,89.54173618959628,-0.8627629901730003,379.7685026926515,337.1244854876345,-0.4991722488619138,-7.380769603466163,-15.64882306088019,1.0-2.0%,1.00-1.02
C,6740.0,0.01643835616438356,1.0093654846937075,8.0,12.05,8.211200786393023,72.66181586331794,0.11384879653782687,0.0,0.0,0.0,1.4610783667298426,4.050000000000001,1.0-2.0%,1.00-1.02
P,6740.0,0.01643835616438356,1.0093654846937075,72.0,42.05,70.8518705408748,102.56676777812504,-0.8861512034621908,397.3118502626785,353.36933011467545,-0.49917247691305416,-9.798921633269977,-18.59881787499726,1.0-2.0%,1.00-1.02
C,6745.0,0.01643835616438356,1.0101142721452607,6.949999999999999,10.3,6.581258683455008,70.70256551199721,0.09871623654019863,0.0,0.0,0.0,1.105192781075906,3.3500000000000014,1.0-2.0%,1.00-1.02
P,6745.0,0.01643835616438356,1.0101142721452607,75.0,45.3,74.23016335615283,105.60833712407192,-0.9012837634597637,414.27831146993367,369.08938109761993,-0.4991726796492757,-9.204807218925172,-18.348813264775583,1.0-2.0%,1.00-1.02
C,6750.0,0.01643835616438356,1.010863059596814,5.95,8.8,5.10671076082579,66.20917373297381,0.0789467487414431,0.0,0.0,0.0,1.0547509336196017,2.8500000000000005,1.0-2.0%,1.00-1.02
P,6750.0,0.01643835616438356,1.010863059596814,78.0,48.8,77.76385035173683,106.115765042316,-0.9210532512585093,430.7313712444775,384.34241240145,-0.49917285992599075,-8.255249066381701,-17.848809165283082,1.0-2.0%,1.00-1.02
C,6755.0,0.01643835616438356,1.011611847048367,5.05,7.4,3.868936526521324,64.32785383450943,0.060024274429989234,0.0,0.0,0.0,0.9850479994620585,2.3500000000000005,1.0-2.0%,1.00-1.02
P,6755.0,0.01643835616438356,1.011611847048367,84.0,52.35,81.5343110356491,109.2352648411171,-0.9399757255699855,446.7236969889382,399.17635825975685,-0.4991730234205114,-10.274952000538732,-20.298805447417678,1.0-2.0%,1.00-1.02
C,6760.0,0.01643835616438356,1.0123606344999203,4.35,6.15,2.7919562274535634,71.38765357328849,0.0456008837950606,0.0,0.0,0.0,0.7630359025003326,1.8000000000000007,1.0-2.0%,1.00-1.02
P,6760.0,0.01643835616438356,1.0123606344999203,87.0,56.099999999999994,85.46556565479725,121.2958842771616,-0.9543991162049157,462.29959276624277,413.63154452895924,-0.4991731714779107,-9.19696409750043,-19.548802080592424,1.0-2.0%,1.00-1.02
C,6625.0,0.019178082191780823,0.9920125463232827,75.0,118.35,77.27497350249432,113.01521386116983,0.613974592785207,363.21155706335367,351.825829982442,0.5495569295537838,29.38821776006452,30.85307542194707,1.0-2.0%,0.98-1.00
P,6625.0,0.019178082191780823,0.9920125463232827,21.8,27.8,23.851209083923436,27.149240951593335,-0.38602540721472933,-0.0,-0.0,-0.0,14.77821776006286,6.0,1.0-2.0%,0.98-1.00
C,6630.0,0.019178082191780823,0.9927612350374889,69.95,115.1,73.75657934899,107.90301662717552,0.5919479411305426,344.5733206060304,334.3153975240866,0.5471439124943438,31.68910381869158,32.70794742987873,1.0-2.0%,0.98-1.00
P,6630.0,0.019178082191780823,0.9927612350374889,22.9,28.75,25.340389447838476,27.037295813512113,-0.40805205886944773,-0.0,-0.0,-0.0,15.129103818691155,5.850000000000001,1.0-2.0%,0.98-1.00
C,6635.0,0.019178082191780823,0.9935099237516952,66.0,109.15,70.42787194970916,107.94080577912074,0.568152871793071,325.0735152289244,316.0063745448074,0.5446020529265952,30.230203695425697,30.765749316449348,1.0-2.0%,0.98-1.00
P,6635.0,0.019178082191780823,0.9935099237516952,24.1,29.75,27.019256565977116,32.07533706137379,-0.4318471282068981,281.7305607992098,248.50855155399586,-0.45388533505063283,15.470203695424766,15.97135251905129,1.0-2.0%,0.98-1.00
C,6640.0,0.019178082191780823,0.9942586124659014,63.0,83.85,66.99418534178967,105.31450525139185,0.5564581842029318,304.5582204654015,296.75615088545146,0.5419083288639044,8.196140891225447,8.527004601634927,1.0-2.0%,0.98-1.00
P,6640.0,0.019178082191780823,0.9942586124659014,25.25,13.0,28.59314447547768,34.44928862956518,-0.4435418157969884,266.21526506088185,234.25832699300645,-0.4565790591133361,-2.1638591087765793,-1.8673921957628359,1.0-2.0%,0.98-1.00
C,6645.0,0.019178082191780823,0.9950073011801077,60.75,79.6,63.60258550275707,100.42070329200052,0.5341428115444226,282.8213064771712,276.3738027823174,0.5390319080912405,6.703592465479941,6.592414410005304,1.0-2.0%,0.98-1.00
P,6645.0,0.019178082191780823,0.9950073011801077,26.55,13.7,30.20911915386637,34.55573876609054,-0.46585718845553487,249.47835073783108,218.87597858026265,-0.45945547988600616,-2.256407534521241,-2.401982387392321,1.0-2.0%,0.98-1.00
C,6650.0,0.019178082191780823,0.9957559898943139,57.0,75.5,60.41362546713898,95.18082286318013,0.5100701086132678,259.57565641879955,254.59350368111427,0.5359298423424114,6.9010057301344006,6.312955385133682,1.0-2.0%,0.98-1.00
P,6650.0,0.019178082191780823,0.9957559898943139,28.049999999999997,14.5,32.027733635667396,34.31611043318732,-0.48992989138673815,231.2326971050793,202.0956761739485,-0.4625575456349036,-2.408994269865678,-3.0314414122623905,1.0-2.0%,0.98-1.00
C,6655.0,0.019178082191780823,0.9965046786085202,46.05,71.30000000000001,57.2172918086102,98.7274025962156,0.49257465583286636,234.4000875565648,231.0255243752972,0.5325391228961218,14.048852326360741,13.14006034534232,1.0-2.0%,0.98-1.00
P,6655.0,0.019178082191780823,0.9965046786085202,29.549999999999997,15.4,33.83897449455874,42.86294226214129,-0.5074253441671321,211.05712879054363,183.5276973752375,-0.465948265081198,-2.611147673639522,-3.554336452053656,1.0-2.0%,0.98-1.00
C,6660.0,0.019178082191780823,0.9972533673227264,49.35,67.35,53.99108921981362,94.40456129661867,0.4738994137923828,206.63083679611054,205.05617864750684,0.5287604403492995,7.223527330361311,5.9759875864570375,1.0-2.0%,0.98-1.00
P,6660.0,0.019178082191780823,0.9972533673227264,31.15,16.35,35.62034642318183,43.54035305846089,-0.5261005862076155,188.28788454291498,162.55835766793916,-0.46972694762785683,-2.836472669638937,-4.118409210942636,1.0-2.0%,0.98-1.00
C,6665.0,0.019178082191780823,0.9980020560369327,46.05,63.3,50.88352849662443,89.29096371011043,0.45000830041576423,175.10457834423596,175.61130691849712,0.5244197081762876,7.01681124854562,5.324695836071335,1.0-2.0%,0.98-1.00
P,6665.0,0.019178082191780823,0.9980020560369327,32.75,17.4,37.52036021741222,43.427007567868635,-0.5499916995841964,161.76162339446728,138.11348344660564,-0.47406767980094566,-2.8431887514554965,-4.5697009613266,1.0-2.0%,0.98-1.00
C,6670.0,0.019178082191780823,0.9987507447511389,42.95,59.45,47.93334103923954,92.50093410943124,0.42517990057971555,137.38771853575236,140.44917532007457,0.5191526301026588,6.831409060817361,4.694469191465652,1.0-2.0%,0.98-1.00
P,6670.0,0.019178082191780823,0.9987507447511389,34.55,18.5,39.57774727744758,51.63723006310653,-0.5748200994202779,129.04476002960791,107.95134856657205,-0.4793347578747977,-2.978590939183004,-5.1499276059272034,1.0-2.0%,0.98-1.00
C,6675.0,0.019178082191780823,0.9994994334653452,39.85,55.599999999999994,44.86652593030134,89.8508312471909,0.41179681183682687,86.05612272727558,92.77344920578344,0.5118468895544313,6.385740498830639,4.110601731532338,1.0-2.0%,0.98-1.00
P,6675.0,0.019178082191780823,0.9994994334653452,36.55,19.65,41.51850668592924,53.98737929678291,-0.5882031881631772,82.71317216670832,65.27562976541003,-0.4866404984221073,-3.524259501169478,-5.833795065881384,1.0-2.0%,0.98-1.00
C,6680.0,0.019178082191780823,1.0002481221795514,36.85,51.900000000000006,41.85140010147522,85.05741271371932,0.3883914842104967,58.402101891129405,66.91326255747481,0.49922478895015276,6.217977649053394,3.6976282992736387,1.0-2.0%,1.00-1.02
P,6680.0,0.019178082191780823,1.0002481221795514,38.5,20.95,43.51095537452309,54.19421285922799,-0.6116085157894697,60.05914738884894,44.41543949480729,-0.49926259895397446,-3.6420223509475917,-6.19676849978673,1.0-2.0%,1.00-1.02
C,6685.0,0.019178082191780823,1.0009968108937577,34.0,48.25,39.055387329442084,82.10135180339093,0.36339390497794155,115.61768212903644,119.26532794800596,0.49923427573715884,5.9864226008016885,2.897412569737117,1.0-2.0%,1.00-1.02
P,6685.0,0.019178082191780823,1.0009968108937577,40.65,22.35,45.722517119910016,56.23840404481809,-0.6366060950220148,122.2747239431178,101.76750147984467,-0.49925311271812267,-3.82357739919952,-6.946984216789996,1.0-2.0%,1.00-1.02
C,6690.0,0.019178082191780823,1.001745499607964,31.25,44.599999999999994,36.22847653004854,86.49923281550659,0.3459463708561736,151.65605518124357,152.33918378747603,0.4992365763337868,5.483179526730683,1.9973602541697915,1.0-2.0%,1.00-1.02
P,6690.0,0.019178082191780823,1.001745499607964,43.0,23.75,47.90318083793709,65.63653715284809,-0.6540536291437848,163.31310549417776,139.8413651964388,-0.49925081085032746,-4.376820473270476,-7.897036561263663,1.0-2.0%,1.00-1.02
C,6695.0,0.019178082191780823,1.0024941883221703,28.65,41.2,33.392273149312835,82.4258224834593,0.32571946188811296,180.00056943056143,178.34477463803614,0.4992377389718856,5.143139436664387,1.1973338157794338,1.0-2.0%,1.00-1.02
P,6695.0,0.019178082191780823,1.0024941883221703,45.3,25.35,50.07455197462082,66.56337891671768,-0.6742805381118792,196.65761870213692,170.84695508379718,-0.49924964836802854,-4.616860563336012,-8.597062996111136,1.0-2.0%,1.00-1.02
C,6700.0,0.019178082191780823,1.0032428770363764,26.15,37.900000000000006,30.688968475525332,77.47916597831023,0.30168252133600776,203.99131834034097,200.3416065832621,0.4992384713837855,4.8897394648192565,0.3973171607328325,1.0-2.0%,1.00-1.02
P,6700.0,0.019178082191780823,1.0032428770363764,48.0,27.05,52.37882181825352,66.61697450748711,-0.698317478663964,225.648364227628,197.84378388862797,-0.49924891646223135,-5.07026053518161,-9.597079639648967,1.0-2.0%,1.00-1.02
C,6705.0,0.019178082191780823,1.0039915657505827,23.75,34.75,28.130198539373104,83.31285099334757,0.2776592202227271,225.08401754592842,219.66725917408166,0.49923898601348954,4.686029332135246,-0.3526945419466436,1.0-2.0%,1.00-1.02
P,6705.0,0.019178082191780823,1.0039915657505827,51.0,28.9,54.827626399521094,77.4509116184432,-0.722340779777315,251.7410577502569,222.16943120276892,-0.49924840268231013,-5.673970667864015,-10.747091323004378,1.0-2.0%,1.00-1.02
C,6710.0,0.019178082191780823,1.004740254464789,21.55,31.7,25.51957572090739,81.06491590095433,0.26267597264977677,244.06909342776135,237.0491555906251,0.49923937250961736,4.176748381944132,-1.2027033308685908,1.0-2.0%,1.00-1.02
P,6710.0,0.019178082191780823,1.004740254464789,54.0,30.85,57.224578098474915,80.20322862196701,-0.7373240273502149,275.7261417307245,244.55133513966348,-0.49924801497519516,-6.383251618056274,-11.79710013946417,1.0-2.0%,1.00-1.02
C,6715.0,0.019178082191780823,1.0054889431789953,18.4,28.8,22.98592329302401,76.56831153032851,0.2399002788632699,261.43256040629376,252.9350001751991,0.4992396777196216,4.944667658649297,-0.9527102713440829,1.0-2.0%,1.00-1.02
P,6715.0,0.019178082191780823,1.0054889431789953,57.0,32.95,59.698500188010826,80.70687634725802,-0.7600997211367105,298.08960660455296,265.43717776976564,-0.49924771007990576,-6.765332341351364,-12.69710707278305,1.0-2.0%,1.00-1.02
C,6720.0,0.019178082191780823,1.0062376318932014,17.5,26.05,20.664990680184186,75.47361190788315,0.21607168827792383,0.0,0.0,0.0,3.63652980856006,8.55,1.0-2.0%,1.00-1.02
P,6720.0,0.019178082191780823,1.0062376318932014,60.0,35.2,62.38514209259162,84.61242882072887,-0.7839283117220142,319.1555413204328,285.1256941024899,-0.499247462640502,-6.973470191441567,-13.44711269955509,1.0-2.0%,1.00-1.02
C,6725.0,0.019178082191780823,1.0069863206074077,15.7,23.45,18.373234063742803,80.28248887505877,0.19856745005877469,0.0,0.0,0.0,3.2345761856635074,7.75,1.0-2.0%,1.00-1.02
P,6725.0,0.019178082191780823,1.0069863206074077,63.0,37.75,65.10095999357037,94.42155788382271,-0.8014325499411614,339.15286424535225,303.82799100558304,-0.49924725564892536,-7.025423814338165,-13.897117406543547,1.0-2.0%,1.00-1.02
C,6730.0,0.019178082191780823,1.007735009321614,14.0,20.95,16.138857049623088,76.58586797995117,0.17930700024042562,0.0,0.0,0.0,2.87255881453276,6.949999999999999,1.0-2.0%,1.00-1.02
P,6730.0,0.019178082191780823,1.007735009321614,66.0,40.3,67.87415749687028,95.72518908463253,-0.820692999759577,358.250355357372,321.6997692584423,-0.4992470795556644,-7.037441185467401,-14.347121410904304,1.0-2.0%,1.00-1.02
C,6735.0,0.019178082191780823,1.0084836980358203,12.4,18.65,14.052073613705158,71.91853216053103,0.15762217550256985,0.0,0.0,0.0,2.6656717290715943,6.249999999999998,1.0-2.0%,1.00-1.02
P,6735.0,0.019178082191780823,1.0084836980358203,69.0,43.0,70.7949485783724,96.0581053611301,-0.8423778244974209,376.576699579045,338.85977269382283,-0.4992469267157108,-6.8443282709288304,-14.647124886484844,1.0-2.0%,1.00-1.02
C,6740.0,0.019178082191780823,1.0092323867500266,11.0,16.55,12.131084953687939,78.75126814044356,0.1363138955696648,0.0,0.0,0.0,2.4502220147458527,5.550000000000001,1.0-2.0%,1.00-1.02
P,6740.0,0.019178082191780823,1.0092323867500266,72.0,45.85,73.88153443577555,107.89109343695858,-0.8636861044303477,394.2326495270722,355.40098948284776,-0.49924679393534477,-6.5097779852540825,-14.797127905910367,1.0-2.0%,1.00-1.02
C,6745.0,0.019178082191780823,1.0099810754642327,9.65,14.5,10.265108256779524,76.93139354656739,0.12198650238144522,0.0,0.0,0.0,2.076026935845962,4.85,1.0-2.0%,1.00-1.02
P,6745.0,0.019178082191780823,1.0099810754642327,75.0,48.85,77.02313225628737,111.071470939,-0.8780134976185228,411.2988671879025,371.39787755183625,-0.4992466760380985,-6.1839730641549835,-14.797130586893747,1.0-2.0%,1.00-1.02
C,6750.0,0.019178082191780823,1.010729764178439,7.699999999999999,12.7,8.531573968189354,72.69783990648378,0.10327420019815581,0.0,0.0,0.0,2.6515446874939594,5.0,1.0-2.0%,1.00-1.02
P,6750.0,0.019178082191780823,1.010729764178439,78.75,52.0,80.29717248511484,111.83816939483364,-0.8967257998017938,427.84109479368954,386.9111303717368,-0.4992465705399288,-6.358455312507406,-15.397132985922127,1.0-2.0%,1.00-1.02
C,6755.0,0.019178082191780823,1.0114784528926453,7.4,11.05,6.998532144170956,70.7135830873862,0.08476290034759533,0.0,0.0,0.0,1.7224916460957012,3.6500000000000004,1.0-2.0%,1.00-1.02
P,6755.0,0.019178082191780823,1.0114784528926453,84.0,55.35,83.77170517851816,114.85416467165209,-0.9152370996523974,443.9137622438129,401.9910030518172,-0.49924647503620245,-7.837508353904681,-17.297135157676863,1.0-2.0%,1.00-1.02
C,6760.0,0.019178082191780823,1.0122271416068516,6.449999999999999,9.55,5.59583387376133,77.03788468660271,0.07022440422404184,0.0,0.0,0.0,1.5030970479453052,3.1000000000000014,1.0-2.0%,1.00-1.02
P,6760.0,0.019178082191780823,1.0122271416068516,86.25,58.85,87.37658142552803,126.17871836678499,-0.9297755957759404,459.562523467293,416.67965131590745,-0.49924638913766056,-6.2569029520553165,-16.047137111009704,1.0-2.0%,1.00-1.02
C,6625.0,0.021917808219178082,0.9918921142500328,78.0,118.35,83.03890687845985,121.47230037237168,0.5884137908181424,366.1483463045124,357.66135582180914,0.5500010738004346,26.969470396795565,27.842975581778234,2.0-3.0%,0.98-1.00
P,6625.0,0.021917808219178082,0.9918921142500328,25.45,27.8,28.809637355239012,34.785326430562286,-0.41158620918181416,-0.0,-0.0,-0.0,11.709470396794366,2.3500000000000014,2.0-3.0%,0.98-1.00
C,6630.0,0.021917808219178082,0.9926407120721082,75.0,115.1,79.63458255169967,116.4413180058299,0.5685946160573171,347.6352205453013,340.11614122939636,0.547607021254612,27.170158430856727,27.647416336670236,2.0-3.0%,0.98-1.00
P,6630.0,0.021917808219178082,0.9926407120721082,26.6,28.75,30.412279617518397,34.75397653651533,-0.4314053839426597,298.48140983198846,267.0874530365236,-0.45100159957098496,11.960158430855985,12.405776374244098,2.0-3.0%,0.98-1.00
C,6635.0,0.021917808219178082,0.9933893098941838,72.0,109.15,76.398315416336,116.62803738518731,0.5473735325648511,328.2814932706142,321.78357973070615,0.5450873035550172,24.70272586947541,24.754714717159032,2.0-3.0%,0.98-1.00
P,6635.0,0.021917808219178082,0.9933893098941838,27.85,29.75,32.182979071193614,39.940328388368975,-0.45262646743510493,284.12768054933076,253.75488966085004,-0.4535213172705702,12.192725869474186,12.213074754732666,2.0-3.0%,0.98-1.00
C,6640.0,0.021917808219178082,0.9941379077162593,69.0,88.15,73.0768153476162,114.12913445940355,0.5359847135308539,307.939811467666,302.52571446523825,0.542419894545921,6.961707614308505,6.81537159802588,2.0-3.0%,0.98-1.00
P,6640.0,0.021917808219178082,0.9941379077162593,29.2,16.45,33.86844559151172,42.44105793508067,-0.4640152864690754,268.78599677853936,239.49702255608236,-0.456188726279655,-2.1982923856933265,-2.376268364400744,2.0-3.0%,0.98-1.00
C,6645.0,0.021917808219178082,0.9948865055383348,63.0,84.05000000000001,69.79748966156093,109.33895735639688,0.5161797563961136,286.4139042145498,282.1588430824431,0.5395754575890126,9.3120723395525,8.780054094425983,2.0-3.0%,0.98-1.00
P,6645.0,0.021917808219178082,0.9948865055383348,30.45,17.3,35.59608649449591,42.6505133045717,-0.48382024360386666,252.26009234716412,224.13015381006744,-0.4590331632365884,-2.147927660448177,-2.7115858680000784,2.0-3.0%,0.98-1.00
C,6650.0,0.021917808219178082,0.9956351033604103,60.0,80.0,66.69613915349804,104.18440613343363,0.49502416124079685,263.4323223983247,260.42899600769624,0.5365134165332006,8.743150573384387,7.799684908035134,2.0-3.0%,0.98-1.00
P,6650.0,0.021917808219178082,0.9956351033604103,31.950000000000003,18.25,37.5017025754719,42.495594554104024,-0.5049758387592158,234.27850132779122,207.40029813561887,-0.4620952042923164,-2.2168494266155463,-3.19195505439283,2.0-3.0%,0.98-1.00
C,6655.0,0.021917808219178082,0.9963837011824858,57.55,75.95,63.60020759513241,107.564951921791,0.4791530272505952,238.60054394413146,236.96724788376196,0.5331748058822724,7.5040601603215755,6.275604914237247,2.0-3.0%,0.98-1.00
P,6655.0,0.021917808219178082,0.9963837011824858,33.45,19.25,39.412737606145626,50.87577281495933,-0.5208469727493941,214.44672322261476,188.93855033853833,-0.4654338149432386,-2.3559398396788946,-3.6160350481908594,2.0-3.0%,0.98-1.00
C,6660.0,0.021917808219178082,0.9971322990045612,54.15,72.05000000000001,60.48023082673119,103.32575691583175,0.46241030714656733,211.30504302289546,211.2003068561903,0.5294679303587172,7.384789615487172,5.8598992636429,2.0-3.0%,0.98-1.00
P,6660.0,0.021917808219178082,0.9971322990045612,35.099999999999994,20.25,41.299727426784244,51.636210281497036,-0.5375896928534166,192.15122752998423,168.17161419551076,-0.46914069046685714,-2.6252103845134176,-4.181740698783765,2.0-3.0%,0.98-1.00
C,6665.0,0.021917808219178082,0.9978808968266367,43.6,68.15,57.473919234025985,98.29989032225696,0.4417085856043937,180.4922105513392,182.1447948419468,0.525235336452821,14.505546763356188,12.606148449062971,2.0-3.0%,0.98-1.00
P,6665.0,0.021917808219178082,0.9978808968266367,36.9,21.35,43.30038242311728,51.60997616041883,-0.5582914143955674,166.3383944905554,144.11610165089178,-0.4733732843727449,-2.8544532366449165,-4.785491513363882,2.0-3.0%,0.98-1.00
C,6670.0,0.021917808219178082,0.9986294946487123,40.5,64.4,54.60646642330086,101.02639373580931,0.42033492873131706,144.03600728074434,147.82043275108617,0.5201593556794586,14.341583720649947,12.071576251849232,2.0-3.0%,0.98-1.00
P,6670.0,0.021917808219178082,0.9986294946487123,38.7,22.55,45.43989620143147,59.336112046468045,-0.579665071268676,134.88219671055322,114.79174468107021,-0.4784492651462783,-2.9684162793504374,-5.270063710573739,2.0-3.0%,0.98-1.00
C,6675.0,0.021917808219178082,0.9993780924707878,44.65,60.7,51.652985487707156,98.29369414042917,0.40791116083137474,96.0032643030795,102.72766069039335,0.5133538087458857,6.7741002026946315,4.376334389118677,2.0-3.0%,0.98-1.00
P,6675.0,0.021917808219178082,0.9993780924707878,40.65,23.85,47.49338185487699,61.60304492358704,-0.5920888391686188,91.84944964230954,74.69896880100487,-0.48525481207977567,-3.3358997973057356,-5.765305573306005,2.0-3.0%,0.98-1.00
C,6680.0,0.021917808219178082,1.0001266902928632,41.65,57.05,48.757335151041566,93.54492869670845,0.38785548526968305,42.08955320402174,52.405804316596004,0.49931857754722836,6.58016626496749,4.045495546576134,2.0-3.0%,1.00-1.02
P,6680.0,0.021917808219178082,1.0001266902928632,42.5,25.2,49.60469810725042,61.85391195236175,-0.6121445147302749,42.935737283738035,29.377111254041665,-0.49929004325943976,-3.3798337350336833,-5.946144416280449,2.0-3.0%,1.00-1.02
C,6685.0,0.021917808219178082,1.0008752881149388,38.75,53.4,46.04868316493967,90.43530049387194,0.3666447254347825,108.64037973081076,113.78426471985995,0.49930974972578984,6.312498943613125,3.2956962912356467,2.0-3.0%,1.00-1.02
P,6685.0,0.021917808219178082,1.0008752881149388,45.0,26.65,51.90301271018723,63.7439162220192,-0.6333552745651696,114.48656781768022,95.75557540725003,-0.499298870481923,-3.947501056388182,-6.995943685241182,2.0-3.0%,1.00-1.02
C,6690.0,0.021917808219178082,1.0016238859370143,36.0,49.85,43.3295206150975,93.98018142749208,0.35135961610347954,146.55965191083033,148.9745953572242,0.49930830560097034,5.8600823298069535,2.495729130634045,2.0-3.0%,1.00-1.02
P,6690.0,0.021917808219178082,1.0016238859370143,46.8,28.15,54.19081674938492,72.28842962813695,-0.6486403838964895,157.40583187469156,135.94589844166148,-0.49930031582091694,-3.89991767019397,-7.295910818232457,2.0-3.0%,1.00-1.02
C,6695.0,0.021917808219178082,1.0023724837590897,33.3,46.5,40.60875827344867,89.81633027232465,0.3339896830075371,175.82772043723344,176.13649062664672,0.49930761658413625,5.605074608408682,1.8457447988768543,2.0-3.0%,1.00-1.02
P,6695.0,0.021917808219178082,1.0023724837590897,48.0,29.8,56.47702099677445,73.12421094546593,-0.6660103169924547,191.67389968034786,168.10779303271966,-0.4993010049455309,-3.054925391591725,-6.8458951475387355,2.0-3.0%,1.00-1.02
C,6700.0,0.021917808219178082,1.0031210815811653,30.75,43.25,38.01753047362864,84.84040475396331,0.3139139711272164,200.3925290416487,198.922649196586,0.499307192895952,5.361596296567167,1.145754433546161,2.0-3.0%,1.00-1.02
P,6700.0,0.021917808219178082,1.0031210815811653,51.55,31.55,58.89275978599371,73.14791789959935,-0.6860860288727489,221.23871792426326,195.89396064182847,-0.4993014271926538,-4.398403703433836,-8.645885545639159,2.0-3.0%,1.00-1.02
C,6705.0,0.021917808219178082,1.0038696794032407,28.3,40.099999999999994,35.549949513086396,89.5358059389689,0.2939066208263497,221.88609519642478,218.84823281274248,0.4993069002172524,5.116563442408865,0.44576108905978273,2.0-3.0%,1.00-1.02
P,6705.0,0.021917808219178082,1.0038696794032407,54.0,33.400000000000006,61.43214541449029,82.84295155710434,-0.706093379173681,247.73227601476356,220.81953669393852,-0.4993017210769513,-4.543436557590642,-9.24587886271023,2.0-3.0%,1.00-1.02
C,6710.0,0.021917808219178082,1.0046182772253163,25.95,37.05,33.03687860440977,86.90272287839278,0.28091714322642886,241.17140912821287,236.71576702113634,0.4993066810162124,4.711944163031067,-0.25423392630856334,2.0-3.0%,1.00-1.02
P,6710.0,0.021917808219178082,1.0046182772253163,57.0,35.35,63.92604109485232,85.20950096902266,-0.7190828567735508,272.0175926456386,243.6870734342774,-0.4993019398744781,-5.29805583696961,-10.295873887254476,2.0-3.0%,1.00-1.02
C,6715.0,0.021917808219178082,1.0053668750473916,23.75,34.15,30.61127176940076,82.23368254635803,0.2621947066550637,258.7705681027214,253.0112497723976,0.49930650994967185,4.437692370663907,-0.9542300362554297,2.0-3.0%,1.00-1.02
P,6715.0,0.021917808219178082,1.0053668750473916,60.0,37.400000000000006,66.50740084888258,85.54009310948702,-0.7378052933449192,294.61675619682546,264.9825604799612,-0.4993021102567906,-5.8223076293366915,-11.245870012760685,2.0-3.0%,1.00-1.02
C,6720.0,0.021917808219178082,1.0061154728694672,21.700000000000003,31.35,28.361246017303564,80.66333937070495,0.24267407411846564,275.02788924802417,268.05540216253394,0.4993063713689028,4.131591554546143,-1.704226884928742,2.0-3.0%,1.00-1.02
P,6720.0,0.021917808219178082,1.0061154728694672,63.0,39.599999999999994,69.26434168582463,88.96938240632915,-0.7573259258814758,315.87407663427075,285.02671220614457,-0.4993022489433834,-6.1784084454554105,-12.045866859027576,2.0-3.0%,1.00-1.02
