cp,K,T,mid,price_fit,F,df,err,abs_err,price_bsm,bsm_err,bsm_abs_err
C,6675.0,0.038356164383561646,70.45,65.12947169211768,6682.8,1.0,-5.320528307882327,5.320528307882327,132.698064172273,62.248064172273004,62.248064172273004
P,6675.0,0.038356164383561646,55.0,57.329471692117494,6682.8,1.0,2.329471692117494,2.329471692117494,124.89806899421137,69.89806899421137,69.89806899421137
C,6680.0,0.038356164383561646,59.7,63.23971790902339,6682.8,1.0,3.5397179090233877,3.5397179090233877,78.5734933020849,18.873493302084896,18.873493302084896
P,6680.0,0.038356164383561646,56.9,60.43971790902321,6682.8,1.0,3.53971790902321,3.53971790902321,75.77348909191232,18.873489091912326,18.873489091912326
C,6685.0,0.038356164383561646,56.75,61.746996406173686,6682.8,1.0,4.996996406173686,4.996996406173686,67.31876412969086,10.568764129690862,10.568764129690862
P,6685.0,0.038356164383561646,58.95,61.746996406173686,6682.8,1.0,2.796996406173683,2.796996406173683,69.51875765002569,10.568757650025688,10.568757650025688
C,6690.0,0.038356164383561646,53.8,60.75958871454443,6682.8,1.0,6.959588714544431,6.959588714544431,120.21275994132475,66.41275994132475,66.41275994132475
P,6690.0,0.038356164383561646,61.1,60.75958871454443,6682.8,1.0,-0.3404112854555734,0.3404112854555734,127.41275938512035,66.31275938512036,66.31275938512036
C,6695.0,0.038356164383561646,51.0,59.77218102291518,6682.8,1.0,8.772181022915177,8.772181022915177,155.11828230774245,104.11828230774245,104.11828230774245
P,6695.0,0.038356164383561646,63.0,59.77218102291518,6682.8,1.0,-3.227818977084823,3.227818977084823,167.31828177185253,104.31828177185253,104.31828177185253
C,6700.0,0.038356164383561646,48.65,58.78477333128591,6682.8,1.0,10.134773331285913,10.134773331285913,182.8845481896724,134.23454818967238,134.23454818967238
P,6700.0,0.038356164383561646,58.4,58.78477333128591,6682.8,1.0,0.3847733312859134,0.3847733312859134,200.084547453283,141.684547453283,141.684547453283
C,6705.0,0.038356164383561646,45.6,57.79736563965666,6682.8,1.0,12.19736563965666,12.19736563965666,206.51109520084174,160.91109520084174,160.91109520084174
P,6705.0,0.038356164383561646,69.0,57.79736563965666,6682.8,1.0,-11.202634360343339,11.202634360343339,228.71109470324245,159.71109470324245,159.71109470324245
C,6710.0,0.038356164383561646,43.1,56.80995794802741,6682.8,1.0,13.709957948027409,13.709957948027409,227.34833926043666,184.24833926043667,184.24833926043667
P,6710.0,0.038356164383561646,69.0,56.80995794802741,6682.8,1.0,-12.19004205197259,12.19004205197259,254.5483445826917,185.5483445826917,185.5483445826917
C,6715.0,0.038356164383561646,40.6,55.82255025639815,6682.8,1.0,15.22255025639815,15.22255025639815,246.1420235563378,205.5420235563378,205.5420235563378
P,6715.0,0.038356164383561646,72.0,55.82255025639815,6682.8,1.0,-16.177449743601848,16.177449743601848,278.3420176402333,206.34201764023328,206.34201764023328
C,6720.0,0.038356164383561646,38.5,54.83514256476889,6682.8,1.0,16.335142564768887,16.335142564768887,263.3555126995411,224.85551269954112,224.85551269954112
P,6720.0,0.038356164383561646,75.0,54.83514256476889,6682.8,1.0,-20.164857435231113,20.164857435231113,300.5555128228225,225.5555128228225,225.5555128228225
C,6725.0,0.038356164383561646,36.2,53.84773487313963,6682.8,1.0,17.647734873139626,17.647734873139626,279.3000614138041,243.1000614138041,243.1000614138041
P,6725.0,0.038356164383561646,78.0,53.84773487313963,6682.8,1.0,-24.15226512686037,24.15226512686037,321.50006598434857,243.50006598434857,243.50006598434857
C,6730.0,0.038356164383561646,33.7,52.86032718151038,6682.8,1.0,19.160327181510375,19.160327181510375,294.19670702217763,260.49670702217765,260.49670702217765
P,6730.0,0.038356164383561646,81.0,52.86032718151038,6682.8,1.0,-28.139672818489622,28.139672818489622,341.3967043211055,260.3967043211055,260.3967043211055
C,6740.0,0.038356164383561646,29.549999999999997,50.88551179825187,6682.8,1.0,21.335511798251872,21.335511798251872,321.46227627295684,291.91227627295683,291.91227627295683
P,6740.0,0.038356164383561646,89.9,50.88551179825187,6682.8,1.0,-39.01448820174814,39.01448820174814,378.6622838294006,288.76228382940064,288.76228382940064
C,6750.0,0.038356164383561646,26.0,48.91069641499335,6682.8,1.0,22.910696414993353,22.910696414993353,0.0,-26.0,26.0
P,6750.0,0.038356164383561646,93.0,48.91069641499335,6682.8,1.0,-44.08930358500665,44.08930358500665,413.26494349840686,320.26494349840686,320.26494349840686
C,6760.0,0.038356164383561646,22.299999999999997,46.935881031734844,6682.8,1.0,24.635881031734847,24.635881031734847,0.0,-22.299999999999997,22.299999999999997
P,6760.0,0.038356164383561646,99.0,46.935881031734844,6682.8,1.0,-52.064118968265156,52.064118968265156,445.78589365820335,346.78589365820335,346.78589365820335
C,6770.0,0.038356164383561646,19.15,44.96106564847633,6682.8,1.0,25.81106564847633,25.81106564847633,0.0,-19.15,19.15
P,6770.0,0.038356164383561646,108.9,44.96106564847633,6682.8,1.0,-63.93893435152368,63.93893435152368,476.62221950301455,367.72221950301457,367.72221950301457
C,6605.0,0.0410958904109589,118.65,93.08536723736897,6683.2,1.0,-25.564632762631035,25.564632762631035,446.57045199222557,327.9204519922256,327.9204519922256
P,6605.0,0.0410958904109589,38.85,14.885367237369152,6683.2,1.0,-23.96463276263085,23.96463276263085,0.0,-38.85,38.85
C,6610.0,0.0410958904109589,114.0,91.29147044639552,6683.2,1.0,-22.70852955360448,22.70852955360448,430.85344315181146,316.85344315181146,316.85344315181146
P,6610.0,0.0410958904109589,40.05,18.091470446395704,6683.2,1.0,-21.958529553604293,21.958529553604293,357.65343844853624,317.6034384485362,317.6034384485362
C,6615.0,0.0410958904109589,108.0,89.49757365542206,6683.2,1.0,-18.50242634457794,18.50242634457794,414.6742000887966,306.6742000887966,306.6742000887966
P,6615.0,0.0410958904109589,41.3,21.29757365542224,6683.2,1.0,-20.002426344577756,20.002426344577756,346.4742007989439,305.1742007989439,305.1742007989439
C,6620.0,0.0410958904109589,105.0,87.7036768644486,6683.2,1.0,-17.296323135551404,17.296323135551404,397.98095249074095,292.98095249074095,292.98095249074095
P,6620.0,0.0410958904109589,42.4,24.503676864448778,6683.2,1.0,-17.89632313555122,17.89632313555122,334.7809481676886,292.38094816768864,292.38094816768864
C,6625.0,0.0410958904109589,102.0,85.90978007347513,6683.2,1.0,-16.090219926524867,16.090219926524867,380.7114565404722,278.7114565404722,278.7114565404722
P,6625.0,0.0410958904109589,43.95,27.709780073475315,6683.2,1.0,-16.240219926524688,16.240219926524688,322.511454750736,278.561454750736,278.561454750736
C,6630.0,0.0410958904109589,99.0,84.11588328250167,6683.2,1.0,-14.88411671749833,14.88411671749833,362.78979106778115,263.78979106778115,263.78979106778115
P,6630.0,0.0410958904109589,45.150000000000006,30.915883282501852,6683.2,1.0,-14.234116717498154,14.234116717498154,309.589786254568,264.43978625456805,264.43978625456805
C,6635.0,0.0410958904109589,96.0,82.32198649152821,6683.2,1.0,-13.678013508471793,13.678013508471793,344.12166711755845,248.12166711755845,248.12166711755845
P,6635.0,0.0410958904109589,46.5,34.12198649152839,6683.2,1.0,-12.37801350847161,12.37801350847161,295.9216659588801,249.4216659588801,249.4216659588801
C,6640.0,0.0410958904109589,90.2,80.52808970055474,6683.2,1.0,-9.671910299445258,9.671910299445258,324.5876278823198,234.3876278823198,234.3876278823198
P,6640.0,0.0410958904109589,47.849999999999994,37.328089700554926,6683.2,1.0,-10.521910299445068,10.521910299445068,281.38763431561665,233.53763431561666,233.53763431561666
C,6645.0,0.0410958904109589,87.0,78.7341929095813,6683.2,1.0,-8.265807090418704,8.265807090418704,304.03241500088325,217.03241500088325,217.03241500088325
P,6645.0,0.0410958904109589,49.45,40.53419290958148,6683.2,1.0,-8.915807090418525,8.915807090418525,265.8324086713005,216.38240867130054,216.38240867130054
C,6650.0,0.0410958904109589,84.0,76.94029611860785,6683.2,1.0,-7.059703881392153,7.059703881392153,282.2478766355425,198.24787663554253,198.24787663554253
P,6650.0,0.0410958904109589,51.0,43.74029611860803,6683.2,1.0,-7.259703881391971,7.259703881391971,249.04788138654976,198.04788138654976,198.04788138654976
C,6655.0,0.0410958904109589,81.0,75.14639932763438,6683.2,1.0,-5.853600672365616,5.853600672365616,258.9437332964121,177.94373329641212,177.94373329641212
P,6655.0,0.0410958904109589,52.7,46.946399327634566,6683.2,1.0,-5.753600672365437,5.753600672365437,230.74374026571877,178.04374026571878,178.04374026571878
C,6660.0,0.0410958904109589,78.0,73.35250253666092,6683.2,1.0,-4.647497463339079,4.647497463339079,233.69334855003808,155.69334855003808,155.69334855003808
P,6660.0,0.0410958904109589,54.25,50.1525025366611,6683.2,1.0,-4.097497463338897,4.097497463338897,210.49335523904347,156.24335523904347,156.24335523904347
C,6665.0,0.0410958904109589,82.15,71.55860574568746,6683.2,1.0,-10.591394254312547,10.591394254312547,205.82265006993384,123.67265006993384,123.67265006993384
P,6665.0,0.0410958904109589,55.95,53.35860574568764,6683.2,1.0,-2.5913942543123625,2.5913942543123625,187.62265462068308,131.6726546206831,131.6726546206831
C,6670.0,0.0410958904109589,71.35,69.764708954714,6683.2,1.0,-1.5852910452859987,1.5852910452859987,174.14548714860575,102.79548714860576,102.79548714860576
P,6670.0,0.0410958904109589,57.900000000000006,56.56470895471418,6683.2,1.0,-1.3352910452858282,1.3352910452858282,160.94549540298476,103.04549540298476,103.04549540298476
C,6675.0,0.0410958904109589,69.0,67.97081216374053,6683.2,1.0,-1.0291878362594673,1.0291878362594673,136.1625845071767,67.16258450717669,67.16258450717669
P,6675.0,0.0410958904109589,59.75,59.770812163740715,6683.2,1.0,0.020812163740714595,0.020812163740714595,127.96258438729501,68.21258438729501,68.21258438729501
C,6680.0,0.0410958904109589,64.9,66.17691537276707,6683.2,1.0,1.2769153727670641,1.2769153727670641,84.10399233609587,19.203992336095865,19.203992336095865
P,6680.0,0.0410958904109589,61.75,62.97691537276725,6683.2,1.0,1.2269153727672517,1.2269153727672517,80.90399289150037,19.153992891500366,19.153992891500366
C,6685.0,0.0410958904109589,61.9,64.62736273021041,6683.2,1.0,2.727362730210409,2.727362730210409,60.98740314346878,-0.9125968565312164,0.9125968565312164
P,6685.0,0.0410958904109589,63.7,64.62736273021041,6683.2,1.0,0.9273627302104046,0.9273627302104046,62.7874079530402,-0.9125920469598015,0.9125920469598015
C,6690.0,0.0410958904109589,59.0,63.5121996848391,6683.2,1.0,4.5121996848391035,4.5121996848391035,116.92497285055651,57.924972850556514,57.924972850556514
P,6690.0,0.0410958904109589,65.8,63.5121996848391,6683.2,1.0,-2.2878003151608937,2.2878003151608937,123.72497357580687,57.924973575806874,57.924973575806874
C,6695.0,0.0410958904109589,56.15,62.397036639467785,6683.2,1.0,6.247036639467787,6.247036639467787,152.6541282530966,96.50412825309658,96.50412825309658
P,6695.0,0.0410958904109589,61.8,62.397036639467785,6683.2,1.0,0.5970366394677882,0.5970366394677882,164.45412369572432,102.65412369572432,102.65412369572432
C,6700.0,0.0410958904109589,53.8,61.281873594096474,6683.2,1.0,7.481873594096477,7.481873594096477,180.84582896319353,127.04582896319353,127.04582896319353
P,6700.0,0.0410958904109589,69.9,61.281873594096474,6683.2,1.0,-8.618126405903531,8.618126405903531,197.6458231907086,127.74582319070859,127.74582319070859
C,6705.0,0.0410958904109589,50.7,60.16671054872515,6683.2,1.0,9.466710548725146,9.466710548725146,204.7427961291164,154.04279612911643,154.04279612911643
P,6705.0,0.0410958904109589,72.0,60.16671054872515,6683.2,1.0,-11.833289451274851,11.833289451274851,226.5427908367369,154.5427908367369,154.5427908367369
C,6710.0,0.0410958904109589,48.35,59.05154750335383,6683.2,1.0,10.70154750335383,10.70154750335383,225.77129268095587,177.42129268095587,177.42129268095587
P,6710.0,0.0410958904109589,75.0,59.05154750335383,6683.2,1.0,-15.94845249664617,15.94845249664617,252.57128838714698,177.57128838714698,177.57128838714698
C,6720.0,0.0410958904109589,43.099999999999994,56.82122141261121,6683.2,1.0,13.721221412611214,13.721221412611214,262.03692101012393,218.93692101012394,218.93692101012394
P,6720.0,0.0410958904109589,81.0,56.82122141261121,6683.2,1.0,-24.17877858738879,24.17877858738879,298.83691515810415,217.83691515810415,217.83691515810415
C,6725.0,0.0410958904109589,41.1,55.70605836723989,6683.2,1.0,14.60605836723989,14.60605836723989,278.0744661371723,236.9744661371723,236.9744661371723
P,6725.0,0.0410958904109589,84.0,55.70605836723989,6683.2,1.0,-28.29394163276011,28.29394163276011,319.8744657834436,235.8744657834436,235.8744657834436
C,6730.0,0.0410958904109589,38.8,54.59089532186859,6683.2,1.0,15.79089532186859,15.79089532186859,293.04881656590715,254.24881656590713,254.24881656590713
P,6730.0,0.0410958904109589,84.0,54.59089532186859,6683.2,1.0,-29.409104678131413,29.409104678131413,339.84881550295677,255.84881550295677,255.84881550295677
C,6740.0,0.0410958904109589,34.45,52.36056923112595,6683.2,1.0,17.910569231125947,17.910569231125947,320.43786850868537,285.9878685086854,285.9878685086854
P,6740.0,0.0410958904109589,90.0,52.36056923112595,6683.2,1.0,-37.63943076887405,37.63943076887405,377.2378746307468,287.2378746307468,287.2378746307468
C,6750.0,0.0410958904109589,30.4,50.13024314038332,6683.2,1.0,19.730243140383322,19.730243140383322,0.0,-30.4,30.4
P,6750.0,0.0410958904109589,96.0,50.13024314038332,6683.2,1.0,-45.86975685961668,45.86975685961668,411.93518081038746,315.93518081038746,315.93518081038746
C,6760.0,0.0410958904109589,26.75,47.89991704964069,6683.2,1.0,21.149917049640692,21.149917049640692,0.0,-26.75,26.75
P,6760.0,0.0410958904109589,102.0,47.89991704964069,6683.2,1.0,-54.10008295035931,54.10008295035931,444.5316512021932,342.5316512021932,342.5316512021932
C,6770.0,0.0410958904109589,23.4,45.66959095889806,6683.2,1.0,22.269590958898064,22.269590958898064,0.0,-23.4,23.4
P,6770.0,0.0410958904109589,111.0,45.66959095889806,6683.2,1.0,-65.33040904110194,65.33040904110194,475.4300469507839,364.4300469507839,364.4300469507839
C,6775.0,0.0410958904109589,21.55,44.554427913526744,6683.2,1.0,23.004427913526744,23.004427913526744,0.0,-21.55,21.55
P,6775.0,0.0410958904109589,114.0,44.554427913526744,6683.2,1.0,-69.44557208647325,69.44557208647325,490.33598892361533,376.33598892361533,376.33598892361533
C,6605.0,0.043835616438356165,120.7,93.08536723736897,6684.05,1.0,-27.614632762631032,27.614632762631032,449.22571225642923,328.52571225642924,328.52571225642924
P,6605.0,0.043835616438356165,41.849999999999994,14.035367237368789,6684.05,1.0,-27.814632762631206,27.814632762631206,370.175718741184,328.325718741184,328.325718741184
C,6610.0,0.043835616438356165,118.5,91.29147044639552,6684.05,1.0,-27.20852955360448,27.20852955360448,433.5819153019829,315.0819153019829,315.0819153019829
P,6610.0,0.043835616438356165,43.15,17.24147044639534,6684.05,1.0,-25.90852955360466,25.90852955360466,359.5319114406807,316.3819114406807,316.3819114406807
C,6615.0,0.043835616438356165,114.0,89.49757365542206,6684.05,1.0,-24.50242634457794,24.50242634457794,417.4837791889222,303.4837791889222,303.4837791889222
P,6615.0,0.043835616438356165,44.4,20.447573655421877,6684.05,1.0,-23.95242634457812,23.95242634457812,348.4337855717513,304.0337855717513,304.0337855717513
C,6620.0,0.043835616438356165,111.0,87.7036768644486,6684.05,1.0,-23.296323135551404,23.296323135551404,400.88108159418425,289.88108159418425,289.88108159418425
P,6620.0,0.043835616438356165,45.7,23.653676864448414,6684.05,1.0,-22.04632313555159,22.04632313555159,336.83108161705195,291.13108161705196,291.13108161705196
C,6625.0,0.043835616438356165,105.0,85.90978007347513,6684.05,1.0,-19.090219926524867,19.090219926524867,383.7135518956088,278.7135518956088,278.7135518956088
P,6625.0,0.043835616438356165,47.05,26.85978007347495,6684.05,1.0,-20.190219926525046,20.190219926525046,324.66355170721135,277.61355170721134,277.61355170721134
C,6630.0,0.043835616438356165,102.0,84.11588328250167,6684.05,1.0,-17.88411671749833,17.88411671749833,365.90784408129093,263.90784408129093,263.90784408129093
P,6630.0,0.043835616438356165,48.2,30.06588328250149,6684.05,1.0,-18.134116717498515,18.134116717498515,311.8578434741471,263.6578434741471,263.6578434741471
C,6635.0,0.043835616438356165,99.0,82.32198649152821,6684.05,1.0,-16.678013508471793,16.678013508471793,347.3732249155473,248.37322491554733,248.37322491554733
P,6635.0,0.043835616438356165,49.15,33.271986491528025,6684.05,1.0,-15.878013508471973,15.878013508471973,298.3232261235444,249.17322612354437,249.17322612354437
C,6640.0,0.043835616438356165,96.0,80.52808970055474,6684.05,1.0,-15.471910299445256,15.471910299445256,327.99511958588664,231.99511958588664,231.99511958588664
P,6640.0,0.043835616438356165,51.25,36.47808970055456,6684.05,1.0,-14.771910299445437,14.771910299445437,283.9451191023554,232.69511910235542,232.69511910235542
C,6645.0,0.043835616438356165,93.0,78.7341929095813,6684.05,1.0,-14.265807090418704,14.265807090418704,307.62530924317207,214.62530924317207,214.62530924317207
P,6645.0,0.043835616438356165,52.6,39.684192909581114,6684.05,1.0,-12.915807090418888,12.915807090418888,268.5753088823885,215.97530888238853,215.97530888238853
C,6650.0,0.043835616438356165,87.0,76.94029611860785,6684.05,1.0,-10.059703881392153,10.059703881392153,286.06626328182165,199.06626328182165,199.06626328182165
P,6650.0,0.043835616438356165,54.35,42.890296118607665,6684.05,1.0,-11.459703881392336,11.459703881392336,252.01626777126194,197.66626777126194,197.66626777126194
C,6655.0,0.043835616438356165,81.35,75.14639932763438,6684.05,1.0,-6.20360067236561,6.20360067236561,263.04453342527177,181.69453342527177,181.69453342527177
P,6655.0,0.043835616438356165,55.95,46.0963993276342,6684.05,1.0,-9.8536006723658,9.8536006723658,233.99453452110583,178.04453452110585,178.04453452110585
C,6660.0,0.043835616438356165,81.0,73.35250253666092,6684.05,1.0,-7.647497463339079,7.647497463339079,238.16226529030791,157.16226529030791,157.16226529030791
P,6660.0,0.043835616438356165,57.6,49.30250253666074,6684.05,1.0,-8.297497463339262,8.297497463339262,214.11226581998062,156.51226581998063,156.51226581998063
C,6665.0,0.043835616438356165,78.0,71.55860574568746,6684.05,1.0,-6.4413942543125415,6.4413942543125415,210.79970208893928,132.79970208893928,132.79970208893928
P,6665.0,0.043835616438356165,59.35,52.50860574568728,6684.05,1.0,-6.841394254312725,6.841394254312725,191.74970266803575,132.39970266803576,132.39970266803576
C,6670.0,0.043835616438356165,82.55,69.764708954714,6684.05,1.0,-12.785291045286002,12.785291045286002,179.8899551305267,97.33995513052669,97.33995513052669
P,6670.0,0.043835616438356165,61.15,55.714708954713814,6684.05,1.0,-5.435291045286185,5.435291045286185,165.83995868748434,104.68995868748434,104.68995868748434
C,6675.0,0.043835616438356165,72.0,67.97081216374053,6684.05,1.0,-4.029187836259467,4.029187836259467,143.27091085613847,71.27091085613847,71.27091085613847
P,6675.0,0.043835616438356165,62.8,58.92081216374035,6684.05,1.0,-3.8791878362596464,3.8791878362596464,134.22090498365742,71.42090498365742,71.42090498365742
C,6680.0,0.043835616438356165,69.05,66.17691537276707,6684.05,1.0,-2.8730846272329273,2.8730846272329273,94.84690472112743,25.796904721127433,25.796904721127433
P,6680.0,0.043835616438356165,64.7,62.12691537276689,6684.05,1.0,-2.573084627233115,2.573084627233115,90.79691013268939,26.096910132689388,26.096910132689388
C,6685.0,0.043835616438356165,66.0,64.62736273021041,6684.05,1.0,-1.3726372697895926,1.3726372697895926,44.48563128565593,-21.514368714344073,21.514368714344073
P,6685.0,0.043835616438356165,66.95,64.62736273021041,6684.05,1.0,-2.3226372697895954,2.3226372697895954,45.43562925742208,-21.514370742577924,21.514370742577924
C,6690.0,0.043835616438356165,63.0,63.5121996848391,6684.05,1.0,0.5121996848391035,0.5121996848391035,109.57990469064089,46.57990469064089,46.57990469064089
P,6690.0,0.043835616438356165,69.0,63.5121996848391,6684.05,1.0,-5.4878003151608965,5.4878003151608965,115.52990360671174,46.52990360671174,46.52990360671174
C,6695.0,0.043835616438356165,60.099999999999994,62.397036639467785,6684.05,1.0,2.297036639467791,2.297036639467791,147.26338948705416,87.16338948705416,87.16338948705416
P,6695.0,0.043835616438356165,72.0,62.397036639467785,6684.05,1.0,-9.602963360532215,9.602963360532215,158.21338964934057,86.21338964934057,86.21338964934057
C,6700.0,0.043835616438356165,57.7,61.281873594096474,6684.05,1.0,3.5818735940964714,3.5818735940964714,176.42317267939598,118.72317267939597,118.72317267939597
P,6700.0,0.043835616438356165,72.0,61.281873594096474,6684.05,1.0,-10.718126405903526,10.718126405903526,192.37316686325585,120.37316686325585,120.37316686325585
C,6705.0,0.043835616438356165,54.85,60.16671054872515,6684.05,1.0,5.316710548725148,5.316710548725148,200.9241830110759,146.07418301107592,146.07418301107592
P,6705.0,0.043835616438356165,80.2,60.16671054872515,6684.05,1.0,-20.033289451274854,20.033289451274854,221.87418988166382,141.67418988166384,141.67418988166384
C,6710.0,0.043835616438356165,51.95,59.05154750335383,6684.05,1.0,7.101547503353828,7.101547503353828,222.3753878753805,170.42538787538052,170.42538787538052
P,6710.0,0.043835616438356165,78.0,59.05154750335383,6684.05,1.0,-18.94845249664617,18.94845249664617,248.32538829137593,170.32538829137593,170.32538829137593
C,6720.0,0.043835616438356165,46.900000000000006,56.82122141261121,6684.05,1.0,9.921221412611203,9.921221412611203,259.20718603577507,212.30718603577506,212.30718603577506
P,6720.0,0.043835616438356165,84.0,56.82122141261121,6684.05,1.0,-27.17877858738879,27.17877858738879,295.15717857530717,211.15717857530717,211.15717857530717
C,6725.0,0.043835616438356165,44.5,55.70605836723989,6684.05,1.0,11.20605836723989,11.20605836723989,275.4471662195974,230.94716621959742,230.94716621959742
P,6725.0,0.043835616438356165,87.0,55.70605836723989,6684.05,1.0,-31.29394163276011,31.29394163276011,316.3971613836061,229.3971613836061,229.3971613836061
C,6730.0,0.043835616438356165,42.2,54.59089532186859,6684.05,1.0,12.390895321868584,12.390895321868584,290.5902176932773,248.3902176932773,248.3902176932773
P,6730.0,0.043835616438356165,87.0,54.59089532186859,6684.05,1.0,-32.40910467813141,32.40910467813141,336.5402185545586,249.54021855455858,249.54021855455858
C,6740.0,0.043835616438356165,37.85,52.36056923112595,6684.05,1.0,14.510569231125949,14.510569231125949,318.2465390026291,280.3965390026291,280.3965390026291
P,6740.0,0.043835616438356165,93.0,52.36056923112595,6684.05,1.0,-40.63943076887405,40.63943076887405,374.19653866424915,281.19653866424915,281.19653866424915
C,6750.0,0.043835616438356165,34.2,50.13024314038332,6684.05,1.0,15.930243140383318,15.930243140383318,343.1480883289737,308.9480883289737,308.9480883289737
P,6750.0,0.043835616438356165,99.0,50.13024314038332,6684.05,1.0,-48.86975685961668,48.86975685961668,409.09808673318867,310.09808673318867,310.09808673318867
C,6760.0,0.043835616438356165,30.05,47.89991704964069,6684.05,1.0,17.84991704964069,17.84991704964069,0.0,-30.05,30.05
P,6760.0,0.043835616438356165,105.0,47.89991704964069,6684.05,1.0,-57.10008295035931,57.10008295035931,441.8571766995965,336.8571766995965,336.8571766995965
C,6770.0,0.043835616438356165,26.25,45.66959095889806,6684.05,1.0,19.419590958898063,19.419590958898063,0.0,-26.25,26.25
P,6770.0,0.043835616438356165,115.45,45.66959095889806,6684.05,1.0,-69.78040904110193,69.78040904110193,472.8890040062447,357.4390040062447,357.4390040062447
C,6775.0,0.043835616438356165,24.6,44.554427913526744,6684.05,1.0,19.954427913526743,19.954427913526743,0.0,-24.6,24.6
P,6775.0,0.043835616438356165,114.0,44.554427913526744,6684.05,1.0,-69.44557208647325,69.44557208647325,487.8532827344038,373.8532827344038,373.8532827344038
C,6655.0,0.04657534246575343,81.55,75.14639932763438,6685.45,1.0,-6.403600672365613,6.403600672365613,269.68470845912725,188.13470845912724,188.13470845912724
C,6655.0,0.04657534246575343,93.95,75.14639932763438,6685.45,1.0,-18.80360067236562,18.80360067236562,269.68470845912725,175.73470845912726,175.73470845912726
P,6655.0,0.04657534246575343,57.0,44.696399327634566,6685.45,1.0,-12.303600672365434,12.303600672365434,239.2347161887592,182.2347161887592,182.2347161887592
P,6655.0,0.04657534246575343,58.25,44.696399327634566,6685.45,1.0,-13.553600672365434,13.553600672365434,239.2347161887592,180.9847161887592,180.9847161887592
C,6660.0,0.04657534246575343,90.9,73.35250253666092,6685.45,1.0,-17.547497463339084,17.547497463339084,245.37143415600303,154.47143415600303,154.47143415600303
C,6660.0,0.04657534246575343,90.45,73.35250253666092,6685.45,1.0,-17.09749746333908,17.09749746333908,245.37143415600303,154.92143415600304,154.92143415600304
P,6660.0,0.04657534246575343,58.599999999999994,47.9025025366611,6685.45,1.0,-10.697497463338891,10.697497463338891,219.92143305064656,161.32143305064656,161.32143305064656
P,6660.0,0.04657534246575343,59.95,47.9025025366611,6685.45,1.0,-12.0474974633389,12.0474974633389,219.92143305064656,159.97143305064657,159.97143305064657
C,6665.0,0.04657534246575343,88.15,71.55860574568746,6685.45,1.0,-16.591394254312547,16.591394254312547,218.78271277323438,130.63271277323437,130.63271277323437
C,6665.0,0.04657534246575343,83.4,71.55860574568746,6685.45,1.0,-11.841394254312547,11.841394254312547,218.78271277323438,135.38271277323437,135.38271277323437
P,6665.0,0.04657534246575343,60.3,51.10860574568764,6685.45,1.0,-9.191394254312357,9.191394254312357,198.33271983264694,138.03271983264693,138.03271983264693
P,6665.0,0.04657534246575343,61.650000000000006,51.10860574568764,6685.45,1.0,-10.541394254312365,10.541394254312365,198.33271983264694,136.68271983264694,136.68271983264694
C,6670.0,0.04657534246575343,85.55,69.764708954714,6685.45,1.0,-15.785291045286002,15.785291045286002,189.0137927572091,103.4637927572091,103.4637927572091
C,6670.0,0.04657534246575343,80.19999999999999,69.764708954714,6685.45,1.0,-10.435291045285993,10.435291045285993,189.0137927572091,108.81379275720911,108.81379275720911
P,6670.0,0.04657534246575343,62.099999999999994,54.31470895471418,6685.45,1.0,-7.785291045285817,7.785291045285817,173.56378673438894,111.46378673438895,111.46378673438895
P,6670.0,0.04657534246575343,63.55,54.31470895471418,6685.45,1.0,-9.23529104528582,9.23529104528582,173.56378673438894,110.01378673438894,110.01378673438894
C,6675.0,0.04657534246575343,82.45,67.97081216374053,6685.45,1.0,-14.47918783625947,14.47918783625947,154.32990589085466,71.87990589085466,71.87990589085466
C,6675.0,0.04657534246575343,80.35,67.97081216374053,6685.45,1.0,-12.379187836259462,12.379187836259462,154.32990589085466,73.97990589085467,73.97990589085467
P,6675.0,0.04657534246575343,63.95,57.520812163740715,6685.45,1.0,-6.429187836259288,6.429187836259288,143.87991347476645,79.92991347476645,79.92991347476645
P,6675.0,0.04657534246575343,65.25,57.520812163740715,6685.45,1.0,-7.729187836259285,7.729187836259285,143.87991347476645,78.62991347476645,78.62991347476645
C,6680.0,0.04657534246575343,79.4,66.17691537276707,6685.45,1.0,-13.223084627232936,13.223084627232936,110.41096913639785,31.010969136397847,31.010969136397847
C,6680.0,0.04657534246575343,77.45,66.17691537276707,6685.45,1.0,-11.273084627232933,11.273084627232933,110.41096913639785,32.96096913639785,32.96096913639785
P,6680.0,0.04657534246575343,65.8,60.72691537276725,6685.45,1.0,-5.0730846272327454,5.0730846272327454,104.9609741510626,39.160974151062604,39.160974151062604
P,6680.0,0.04657534246575343,67.15,60.72691537276725,6685.45,1.0,-6.423084627232754,6.423084627232754,104.9609741510626,37.810974151062595,37.810974151062595
C,6685.0,0.04657534246575343,69.5,64.62736273021041,6685.45,1.0,-4.8726372697895926,4.8726372697895926,31.17026133425179,-38.32973866574821,38.32973866574821
C,6685.0,0.04657534246575343,70.9,64.62736273021041,6685.45,1.0,-6.272637269789598,6.272637269789598,31.17026133425179,-39.729738665748215,39.729738665748215
P,6685.0,0.04657534246575343,67.7,64.17736273021059,6685.45,1.0,-3.5226372697894135,3.5226372697894135,30.720260919220436,-36.97973908077957,36.97973908077957
